study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_words,reference,old_new,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,mouse.started,test.stopped,trials_2.textbox.text,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,trials_2.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,11,11,0,,,_oo_,book,old ,book,[np.float64(-0.04833333333333333)],[np.float64(-0.295)],[1],[0],[0],[5.890312800183892],['text_3'],,,,,0,11,11,13,128.91435510013252,,,,,,,,128.88921270007268,128.91435510013252,128.91435510013252,128.91435510013252,0.004251599777489901,134.7801785999909,book,[np.float64(-0.04833333333333333)],[np.float64(-0.295)],[1],[0],[0],[5.890312800183892],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,12,12,0,,,P_str_,pastry,old ,Pastry,[np.float64(-0.04833333333333333)],[np.float64(-0.295)],[1],[0],[0],[6.086253000423312],['text_3'],,,,,0,12,12,4,134.8085080999881,,,,,,,,134.78520989976823,134.8085080999881,134.8085080999881,134.8085080999881,0.0048326002433896065,140.87204949976876,Pastry,[np.float64(-0.04833333333333333)],[np.float64(-0.295)],[1],[0],[0],[6.086253000423312],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,13,13,0,,,l_pt_p,laptop,old ,laptop,[np.float64(-0.10666666666666667)],[np.float64(-0.295)],[1],[0],[0],[5.422091800253838],['text_3'],,,,,0,13,13,0,140.9023174000904,,,,,,,,140.87551339995116,140.9023174000904,140.9023174000904,140.9023174000904,0.0033207000233232975,146.29817279987037,laptop,[np.float64(-0.10666666666666667)],[np.float64(-0.295)],[1],[0],[0],[5.422091800253838],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,14,14,0,,,P_li_e,Police,old ,Police,[np.float64(-0.015)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.524388099554926],['text_3'],,,,,0,14,14,7,146.33030909998342,,,,,,,,146.30310470005497,146.33030909998342,146.33030909998342,146.33030909998342,0.004733300302177668,151.82810569973662,Police,[np.float64(-0.015)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.524388099554926],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,15,15,0,,,bo_t_e,bottle,new,bottle,[np.float64(-0.015)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.1931877001188695],['text_3'],,,,,0,15,15,18,151.85838499991223,,,,,,,,151.83161380002275,151.85838499991223,151.85838499991223,151.85838499991223,0.003366400022059679,155.02533289976418,bottle,[np.float64(-0.015)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.1931877001188695],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,16,16,0,,,c_m_ra,camera,new,,[np.float64(-0.05333333333333334)],[np.float64(-0.2866666666666667)],[1],[0],[0],[9.134460399858654],['text_3'],,,,,0,16,16,19,155.0551960999146,,,,,,,,155.0293104997836,155.0551960999146,155.0551960999146,155.0551960999146,0.0038389000110328197,164.16439209971577,,[np.float64(-0.05333333333333334)],[np.float64(-0.2866666666666667)],[1],[0],[0],[9.134460399858654],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,17,17,0,,,ta_l_,table,new,table,[np.float64(0.025)],[np.float64(-0.2833333333333333)],[1],[0],[0],[7.171552299987525],['text_3'],,,,,0,17,17,15,164.1962015000172,,,,,,,,164.1696751997806,164.1962015000172,164.1962015000172,164.1962015000172,0.005069499835371971,171.34186269994825,table,[np.float64(0.025)],[np.float64(-0.2833333333333333)],[1],[0],[0],[7.171552299987525],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,18,18,0,,,c_s_,case,old ,case,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.308748499955982],['text_3'],,,,,0,18,18,5,171.3725422997959,,,,,,,,171.3449415997602,171.3725422997959,171.3725422997959,171.3725422997959,0.0029274998232722282,176.6542993998155,case,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.308748499955982],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,19,19,0,,,_a_bl_,Marble,old ,tabl,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.738246699795127],['text_3'],,,,,0,19,19,11,176.68353969976306,,,,,,,,176.6597429998219,176.68353969976306,176.68353969976306,176.68353969976306,0.005246899556368589,181.3986340998672,tabl,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.738246699795127],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,20,0,1,,,ta_l_,table,new,,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.8601780999451876],['text_3'],,,,,1,0,20,15,181.42918159998953,,,,,,,,181.40244439989328,181.42918159998953,181.42918159998953,181.42918159998953,0.0036642998456954956,183.26317219994962,,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.8601780999451876],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,21,1,1,,,_a_bl_,Marble,old ,Marble,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[9.021932099945843],['text_3'],,,,,1,1,21,11,183.2937090001069,,,,,,,,183.26674290001392,183.2937090001069,183.2937090001069,183.2937090001069,0.0034258998930454254,192.28923190012574,Marble,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[9.021932099945843],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,22,2,1,,,p_nc_l,pencil,new,penci;,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.789704499766231],['text_3'],,,,,1,2,22,16,192.31837189989164,,,,,,,,192.29274250008166,192.31837189989164,192.31837189989164,192.31837189989164,0.0033696996979415417,197.08300230000168,penci;,[np.float64(-0.028333333333333332)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.789704499766231],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,23,3,1,,,bo_t_e,bottle,new,bottle,"[np.float64(0.028333333333333332), np.float64(-0.03333333333333333)]","[np.float64(-0.065), np.float64(-0.31333333333333335)]","[1, 1]","[0, 0]","[0, 0]","[6.724208899773657, 8.039089699741453]","[None, 'text_3']",,,,,1,3,23,18,197.11339729977772,,,,,,,,197.08703280007467,197.11339729977772,197.11339729977772,197.11339729977772,0.0038887998089194298,205.12682119989768,bottle,"[np.float64(0.028333333333333332), np.float64(-0.03333333333333333)]","[np.float64(-0.065), np.float64(-0.31333333333333335)]","[1, 1]","[0, 0]","[0, 0]","[6.724208899773657, 8.039089699741453]","[None, 'text_3']",p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,24,4,1,,,c_s_,case,old ,case,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.3896210002712905],['text_3'],,,,,1,4,24,5,205.15584649983793,,,,,,,,205.13138719974086,205.15584649983793,205.15584649983793,205.15584649983793,0.0043163001537323,208.52179099991918,case,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.3896210002712905],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,25,5,1,,,P_str_,pastry,old ,Poster,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.27384930010885],['text_3'],,,,,1,5,25,4,208.552392099984,,,,,,,,208.52720029978082,208.552392099984,208.552392099984,208.552392099984,0.00519930012524128,212.8018434997648,Poster,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.27384930010885],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,26,6,1,,,P_st_r,Poster,old ,Poster,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[9.001075000036508],['text_3'],,,,,1,6,26,9,212.8315074997954,,,,,,,,212.80682609975338,212.8315074997954,212.8315074997954,212.8315074997954,0.0047705997712910175,221.80859779985622,Poster,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[9.001075000036508],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,27,7,1,,,_ru_s_,cruise,old ,cruise,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.124444399960339],['text_3'],,,,,1,7,27,6,221.83934679999948,,,,,,,,221.81204449990764,221.83934679999948,221.83934679999948,221.83934679999948,0.0032963999547064304,226.93715729983523,cruise,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.124444399960339],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,28,8,1,,,_ou_se,mouse,old ,mouse,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[2.876970199868083],['text_3'],,,,,1,8,28,3,226.96752479998395,,,,,,,,226.94075080007315,226.96752479998395,226.96752479998395,226.96752479998395,0.003449799958616495,229.81835610000417,mouse,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[2.876970199868083],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,29,9,1,,,K_y_,Keys,old ,Keys,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.9921312001533806],['text_3'],,,,,1,9,29,8,229.8481236998923,,,,,,,,229.8214854998514,229.8481236998923,229.8481236998923,229.8481236998923,0.0029833000153303146,233.81442660000175,Keys,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.9921312001533806],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,30,10,1,,,c_s_io_,cushion,old ,cushion,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.1062178001739085],['text_3'],,,,,1,10,30,14,233.84424440003932,,,,,,,,233.81944089988247,233.84424440003932,233.84424440003932,233.84424440003932,0.0048143998719751835,237.9265141999349,cushion,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.1062178001739085],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,31,11,1,,,T_hi_t,Tshirt,old ,Tshirt,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.206557400058955],['text_3'],,,,,1,11,31,2,237.95674749976024,,,,,,,,237.93248730013147,237.95674749976024,237.95674749976024,237.95674749976024,0.005689000245183706,242.13982169982046,Tshirt,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.206557400058955],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,32,12,1,,,v_s_,vase,new,,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.0077892001718283],['text_3'],,,,,1,12,32,17,242.16924230009317,,,,,,,,242.1437753001228,242.16924230009317,242.16924230009317,242.16924230009317,0.0037938999012112617,245.15225189970806,,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.0077892001718283],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,33,13,1,,,_ho_e,Phone,old ,phone,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[6.3388633001595736],['text_3'],,,,,1,13,33,12,245.18288999982178,,,,,,,,245.15655389986932,245.18288999982178,245.18288999982178,245.18288999982178,0.004152100067585707,251.4962239000015,phone,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[6.3388633001595736],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,34,14,1,,,l_pt_p,laptop,old ,laptop,[],[],[],[],[],[],[],,,,,1,14,34,0,251.52678269986063,,,,,,,,251.50118619995192,251.52678269986063,251.52678269986063,251.52678269986063,0.004758799914270639,261.5020085000433,laptop,[],[],[],[],[],[],[],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,35,15,1,,,_ha_t,chart,old ,chart,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[8.936198599636555],['text_3'],,,,,1,15,35,1,261.53354580001906,,,,,,,,261.5069569000043,261.53354580001906,261.53354580001906,261.53354580001906,0.010535100009292364,270.4440775997937,chart,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[8.936198599636555],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,36,16,1,,,_oo_,book,old ,book,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.392237899824977],['text_3'],,,,,1,16,36,13,270.4743639999069,,,,,,,,270.4485458997078,270.4743639999069,270.4743639999069,270.4743639999069,0.00419939961284399,273.84156409977004,book,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.392237899824977],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,37,17,1,,,_o_rd,Board,old ,Board,[],[],[],[],[],[],[],,,,,1,17,37,10,273.8714374001138,,,,,,,,273.8453736999072,273.8714374001138,273.8714374001138,273.8714374001138,0.003662300296127796,283.84686459973454,Board,[],[],[],[],[],[],[],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,38,18,1,,,c_m_ra,camera,new,camera,[],[],[],[],[],[],[],,,,,1,18,38,19,283.8776921001263,,,,,,,,283.85045149968937,283.8776921001263,283.8776921001263,283.8776921001263,0.008741500321775675,293.8531491998583,camera,[],[],[],[],[],[],[],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,39,19,1,,,P_li_e,Police,old ,Police,[],[],[],[],[],[],[],,,,,1,19,39,7,293.8850537999533,,,,,,,,293.85675820009783,293.8850537999533,293.8850537999533,293.8850537999533,0.015050699934363365,303.84370449976996,Police,[],[],[],[],[],[],[],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,40,0,2,,,_ha_t,chart,old ,,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[0.129585400223732],['text_3'],,,,,2,0,40,1,303.8750891997479,,,,,,,,303.84718600008637,303.8750891997479,303.8750891997479,303.8750891997479,0.005478300154209137,303.9775152998045,,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[0.129585400223732],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,41,1,2,,,bo_t_e,bottle,new,bottle,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.557872800156474],['text_3'],,,,,2,1,41,18,304.0083427000791,,,,,,,,303.9823286999017,304.0083427000791,304.0083427000791,304.0083427000791,0.004647400230169296,308.5409480999224,bottle,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.557872800156474],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,42,2,2,,,_ru_s_,cruise,old ,cruise,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.972876799758524],['text_3'],,,,,2,2,42,6,308.5703873001039,,,,,,,,308.5444982997142,308.5703873001039,308.5703873001039,308.5703873001039,0.003406899981200695,313.5181399998255,cruise,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[4.972876799758524],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,43,3,2,,,_ho_e,Phone,old ,phone,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.793201600201428],['text_3'],,,,,2,3,43,12,313.5487680998631,,,,,,,,313.5223244000226,313.5487680998631,313.5487680998631,313.5487680998631,0.0040398999117314816,317.3163065998815,phone,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.793201600201428],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,44,4,2,,,K_y_,Keys,old ,Keys,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.092374200001359],['text_3'],,,,,2,4,44,8,317.3451930996962,,,,,,,,317.3194889998995,317.3451930996962,317.3451930996962,317.3451930996962,0.0030378997325897217,320.41264689993113,Keys,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.092374200001359],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,45,5,2,,,c_s_,case,old ,case,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[2.675871499814093],['text_3'],,,,,2,5,45,5,320.4421405000612,,,,,,,,320.4161498998292,320.4421405000612,320.4421405000612,320.4421405000612,0.003337400034070015,323.0928003997542,case,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[2.675871499814093],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,46,6,2,,,T_hi_t,Tshirt,old ,Tshirt,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.525429100263864],['text_3'],,,,,2,6,46,2,323.12238880014047,,,,,,,,323.0964067997411,323.12238880014047,323.12238880014047,323.12238880014047,0.0034592999145388603,326.62263529980555,Tshirt,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.525429100263864],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,47,7,2,,,_a_bl_,Marble,old ,Marble,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[6.589568600058556],['text_3'],,,,,2,7,47,11,326.6524915001355,,,,,,,,326.6264392999001,326.6524915001355,326.6524915001355,326.6524915001355,0.003658900037407875,333.21681080013514,Marble,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[6.589568600058556],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,48,8,2,,,ta_l_,table,new,tabl,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.70507699996233],['text_3'],,,,,2,8,48,15,333.2460757996887,,,,,,,,333.22153820004314,333.2460757996887,333.2460757996887,333.2460757996887,0.004579900298267603,338.9276099000126,tabl,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.70507699996233],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,49,9,2,,,P_str_,pastry,old ,Pastry,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.52064949972555],['text_3'],,,,,2,9,49,4,338.9569679000415,,,,,,,,338.9327973998152,338.9569679000415,338.9569679000415,338.9569679000415,0.0049912999384105206,344.45438449969515,Pastry,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.52064949972555],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,50,10,2,,,_oo_,book,old ,book,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.177327500190586],['text_3'],,,,,2,10,50,13,344.48503459990025,,,,,,,,344.457560100127,344.48503459990025,344.48503459990025,344.48503459990025,0.003003499936312437,347.6357240998186,book,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.177327500190586],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,51,11,2,,,_ou_se,mouse,old ,mouse,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.5079623996280134],['text_3'],,,,,2,11,51,3,347.6650944999419,,,,,,,,347.6391654997133,347.6650944999419,347.6650944999419,347.6650944999419,0.003266999963670969,351.14814369985834,mouse,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.5079623996280134],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,52,12,2,,,P_li_e,Police,old ,Poilce,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.9238223996944726],['text_3'],,,,,2,12,52,7,351.1782297999598,,,,,,,,351.15310300001875,351.1782297999598,351.1782297999598,351.1782297999598,0.004727799911051989,355.0778723000549,Poilce,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.9238223996944726],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,53,13,2,,,_o_rd,Board,old ,Board,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.973415300250053],['text_3'],,,,,2,13,53,10,355.10785319982097,,,,,,,,355.0816521998495,355.10785319982097,355.10785319982097,355.10785319982097,0.0036376998759806156,361.0561147998087,Board,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[5.973415300250053],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,54,14,2,,,c_s_io_,cushion,old ,cushion,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.83833869965747],['text_3'],,,,,2,14,54,14,361.0854059001431,,,,,,,,361.0615813001059,361.0854059001431,361.0854059001431,361.0854059001431,0.005258500110358,364.9008992998861,cushion,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.83833869965747],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,55,15,2,,,P_st_r,Poster,old ,Poster,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.2760851997882128],['text_3'],,,,,2,15,55,9,364.9310516999103,,,,,,,,364.9044061000459,364.9310516999103,364.9310516999103,364.9310516999103,0.003343199845403433,368.1814032997936,Poster,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.2760851997882128],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,56,16,2,,,l_pt_p,laptop,old ,laptop,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.275996800046414],['text_3'],,,,,2,16,56,0,368.21138869971037,,,,,,,,368.18547170003876,368.21138869971037,368.21138869971037,368.21138869971037,0.0038891001604497433,371.46238130005077,laptop,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.275996800046414],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,57,17,2,,,p_nc_l,pencil,new,pencil,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.1087027001194656],['text_3'],,,,,2,17,57,16,371.4916686997749,,,,,,,,371.4659569999203,371.4916686997749,371.4916686997749,371.4916686997749,0.003413500264286995,374.5758442999795,pencil,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.1087027001194656],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,58,18,2,,,c_m_ra,camera,new,camera,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.6572668999433517],['text_3'],,,,,2,18,58,19,374.6054728999734,,,,,,,,374.58078690012917,374.6054728999734,374.6054728999734,374.6054728999734,0.004708599764853716,378.23907979996875,camera,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.6572668999433517],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
,59,19,2,,,v_s_,vase,new,,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.5418246001936495],['text_3'],,,,,2,19,59,17,378.26838340004906,,,,,,,,378.242169899866,378.26838340004906,378.26838340004906,378.26838340004906,0.002943200059235096,381.7849139999598,,[np.float64(0.041666666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[3.5418246001936495],['text_3'],p2,001,2025-10-12_14h28.18.296,word_priming,,2025.1.1,60.160978782174794,2025-10-12 14h28.25.434967 +0530,
